title,price,address,latitude,longitude,guests,type,url
"2-к. квартира, 45 м², 3 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 151",51.520969,104.150269,4,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_45_m_3_krovati_2300399276?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsdXVoZlQ1SXF4NWdibDYwIjt9LtJgGT8AAAA
"2-к. квартира, 58 м², 3/3 эт.",5000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 191",51.51711380291269,104.15144559790328,6,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_58_m_33_et._7818548605?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsdXVoZlQ1SXF4NWdibDYwIjt9LtJgGT8AAAA
"1-к. квартира, 33,3 м², 2 кровати",2800,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 29",51.520545,104.148294,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_333_m_2_krovati_2410833373?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsdXVoZlQ1SXF4NWdibDYwIjt9LtJgGT8AAAA
"3-к. квартира, 62 м², 5 кроватей",3600,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Байкальская ул., 32",51.524255,104.132914,7,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_62_m_5_krovatey_3270704849?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsdXVoZlQ1SXF4NWdibDYwIjt9LtJgGT8AAAA
"3-к. квартира, 60 м², 4 кровати",5000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 148",51.52135849,104.1545486,6,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_60_m_4_krovati_7824477218?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"2-к. квартира, 35 м², 3 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Южный, 2-й квартал, 4",51.50452042,104.1413116,4,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_35_m_3_krovati_3970093730?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"Квартира-студия, 30 м², 2 кровати",3500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 34",51.516819,104.147108,3,apartment,https://www.avito.ru/baykalsk/kvartiry/kvartira-studiya_30_m_2_krovati_2672901372?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 33,2 м², 2 кровати",2500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 188",51.516275,104.149102,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_332_m_2_krovati_2825997591?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 29,8 м², 2 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 4",51.52279663,104.1524811,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_298_m_2_krovati_7477681438?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 33,1 м², 2 кровати",2500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 190",51.516527,104.151069,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_331_m_2_krovati_2496128857?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 34,7 м², 2 кровати",2800,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Строительная ул., 1",51.5233225838787,104.134049833704,3,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_347_m_2_krovati_2355717252?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"2-к. квартира, 50,3 м², 2 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 29",51.520663,104.148186,4,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_503_m_2_krovati_2278305242?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"Квартира-студия, 36 м², 2 кровати",2700,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 2",51.52209854,104.1511307,4,apartment,https://www.avito.ru/baykalsk/kvartiry/kvartira-studiya_36_m_2_krovati_7344010874?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 33 м², 2/3 эт.",2500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 32",51.5165329,104.1469193,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_33_m_23_et._7328317862?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"Квартира-студия, 31 м², 3 кровати",2300,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 149",51.521366746173896,104.15404736022126,3,apartment,https://www.avito.ru/baykalsk/kvartiry/kvartira-studiya_31_m_3_krovati_4087004924?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"3-к. квартира, 60,3 м², 4 кровати",3400,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 12",51.522316,104.15336,7,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_603_m_4_krovati_3674704215?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 30,8 м², 1 кровать",2000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 8",51.522714,104.155094,2,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_308_m_1_krovat_3158743906?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"2-к. квартира, 50 м², 5 кроватей",2300,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 201",51.519867,104.155651,5,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_50_m_5_krovatey_2752423394?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"3-к. квартира, 68 м², 5 кроватей",4000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 11",51.522249,104.152543,5,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_68_m_5_krovatey_2299927489?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 30 м², 2 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 148",51.52119064,104.1545486,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_30_m_2_krovati_7326071149?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"3-к. квартира, 67 м², 4 кровати",5900,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 192",51.5168457,104.1529541,6,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_67_m_4_krovati_4660423354?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"2-к. квартира, 45 м², 2 кровати",2500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 153",51.521509,104.150512,4,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_45_m_2_krovati_2082310017?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"3-к. квартира, 58 м², 7 кроватей",2131,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 155",51.52089721219968,104.15132110542004,7,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_58_m_7_krovatey_2046838809?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"Квартира-студия, 45 м², 2 кровати",8000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Красный Ключ, 26А",51.51586533,104.1245117,2,apartment,https://www.avito.ru/baykalsk/kvartiry/kvartira-studiya_45_m_2_krovati_7623821575?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"2-к. квартира, 50,2 м², 4 кровати",2500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 185",51.516914,104.148949,6,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_502_m_4_krovati_1341926200?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 30 м², 2 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 147",51.52135086,104.1553116,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_30_m_2_krovati_7336646558?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"3-к. квартира, 60 м², 3 кровати",3600,"Иркутская обл., Слюдянский р-н, Байкальск, мкр-н Гагарина, 159",51.520736,104.155166,6,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_60_m_3_krovati_1594124314?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 31 м², 2 кровати",2500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Южный, 2-й квартал, 46",51.507138,104.141619,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_31_m_2_krovati_2073809835?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"2-к. квартира, 67 м², 4 кровати",6000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 34",51.516819,104.147108,6,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_67_m_4_krovati_2678929414?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"2-к. квартира, 44 м², 3 кровати",2300,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 11",51.522319104065524,104.15257358663045,6,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_44_m_3_krovati_4482523438?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 33 м², 2 кровати",4000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 176",51.518797,104.150494,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_33_m_2_krovati_3895844864?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"2-к. квартира, 49 м², 1 кровать",2500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 147",51.52135086,104.1553116,2,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_49_m_1_krovat_3783855388?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 33 м², 2 кровати",1900,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 182",51.517648,104.149866,2,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_33_m_2_krovati_1671954488?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 24 м², 2 кровати",2300,"Иркутская обл., Слюдянский р-н, Байкальск, мкр-н Гагарина, 35",51.5172431490678,104.146479646148,3,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_24_m_2_krovati_915494935?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"3-к. квартира, 74 м², 3 кровати",3350,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 204",51.52019119,104.1570511,6,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_74_m_3_krovati_2865755574?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 34 м², 2 кровати",2200,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 203",51.51963806,104.1566925,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_34_m_2_krovati_3487639633?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"Квартира-студия, 32 м², 2 кровати",3500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 11",51.522423,104.152462,4,apartment,https://www.avito.ru/baykalsk/kvartiry/kvartira-studiya_32_m_2_krovati_2817805256?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 32 м², 2 кровати",2800,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 181",51.51824655887681,104.14890897908066,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_32_m_2_krovati_2776765577?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"3-к. квартира, 58,8 м², 3 кровати",3700,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 1",51.522463826354866,104.15110154340164,4,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_588_m_3_krovati_2967566102?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 39 м², 2 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 201",51.52022552,104.1557312,3,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_39_m_2_krovati_4667582872?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"2-к. квартира, 60 м², 3 кровати",4000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Красный Ключ, 51",51.51770401,104.1206818,6,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_60_m_3_krovati_2296326976?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"2-к. квартира, 50 м², 3 кровати",2000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 173",51.51994980455475,104.15064820197591,6,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_50_m_3_krovati_2705195182?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"2-к. квартира, 50 м², 3 кровати",2400,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 172",51.51955032,104.1513138,5,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_50_m_3_krovati_1620458478?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 32 м², 2 кровати",2500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 29",51.52054596,104.1482925,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_32_m_2_krovati_4504987911?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 33 м², 2 кровати",2500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 11",51.522423,104.152462,3,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_33_m_2_krovati_2204743933?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 36 м², 2 кровати",2800,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 178",51.51829889560042,104.14959321255222,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_36_m_2_krovati_252650609?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"2-к. квартира, 45 м², 2 кровати",4000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Южный, 3-й квартал, 18",51.50995201776216,104.14342930899362,4,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_45_m_2_krovati_4505327180?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 30 м², 2 кровати",2000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 9",51.5228157,104.1554871,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_30_m_2_krovati_4697904396?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 50 м², 2 кровати",2500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 175",51.51988602,104.1501999,3,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_50_m_2_krovati_4695975648?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"2-к. квартира, 47 м², 5 кроватей",3000,"Иркутская обл., Слюдянский р-н, Байкальск, мкр-н Гагарина, 156",51.520613,104.150794,5,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_47_m_5_krovatey_1858224480?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"1-к. квартира, 34 м², 2 кровати",3500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина",51.519075376775206,104.15027279328262,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_34_m_2_krovati_4002395970?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"3-к. квартира, 68 м², 3 кровати",6000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 183",51.51754761,104.1511688,6,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_68_m_3_krovati_7894623801?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"2-к. квартира, 40 м², 3 кровати",3500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Южный, 4-й квартал, 21",51.512693,104.142239,4,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_40_m_3_krovati_2967945345?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
"2-к. квартира, 42,6 м², 4 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Железнодорожная ул., 20",51.52097321,104.1304855,7,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_426_m_4_krovati_7871440391?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxU1Q4T20yNlNGYmk4aGViIjt9ZvoFdj8AAAA
