title,price,address,latitude,longitude,guests,type,url
"1-к. квартира, 33,5 м², 2 кровати",2100,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 173",51.520002,104.150584,1,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_335_m_2_krovati_3487626152?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 32 м², 2 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 9",51.522905,104.155381,1,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_32_m_2_krovati_3626698613?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 34 м², 2 кровати",2300,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 152",51.521648159026434,104.14978726720443,1,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_34_m_2_krovati_4624040515?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 31 м², 3 кровати",2000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 150",51.521492,104.1531296,5,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_31_m_3_krovati_7411903037?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"2-к. квартира, 59 м², 2 кровати",4000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 170",51.521868,104.150045,4,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_59_m_2_krovati_2349348725?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"2-к. квартира, 57 м², 2 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Южный, 3-й квартал, 7",51.50992129912249,104.14539676473896,4,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_57_m_2_krovati_7768979077?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"2-к. квартира, 44 м², 3 кровати",2000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 11",51.522319104065524,104.15257358663045,6,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_44_m_3_krovati_4482523438?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 32 м², 2 кровати",2000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Южный, 4-й квартал, 22",51.51222992,104.1433716,1,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_32_m_2_krovati_4404306735?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 33 м², 2 кровати",4000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 176",51.518797,104.150494,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_33_m_2_krovati_3895844864?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 32 м², 2 кровати",2300,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 152",51.521465,104.149803,1,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_32_m_2_krovati_3568270759?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 32 м², 2 кровати",2800,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 181",51.51824655887681,104.14890897908066,1,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_32_m_2_krovati_2776765577?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 31 м², 2 кровати",2300,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 9",51.52269144745857,104.15548295491067,1,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_31_m_2_krovati_3184372817?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"2-к. квартира, 49 м², 1 кровать",2500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 147",51.52135086,104.1553116,1,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_49_m_1_krovat_3783855388?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"2-к. квартира, 35 м², 3 кровати",2500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Южный, 2-й квартал, 4",51.50452042,104.1413116,2,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_35_m_3_krovati_3970093730?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 33 м², 2 кровати",2300,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 181",51.51891054385958,104.14889793637388,1,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_33_m_2_krovati_3440379121?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"2-к. квартира, 45 м², 3 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 151",51.520969,104.150269,1,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_45_m_3_krovati_2300399276?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 31,3 м², 1 кровать",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 147",51.521226211701546,104.155322087456,2,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_313_m_1_krovat_4514845261?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 30 м², 2 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 148",51.52119064,104.1545486,1,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_30_m_2_krovati_7326071149?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 36 м², 2 кровати",2800,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 178",51.51829889560042,104.14959321255222,2,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_36_m_2_krovati_252650609?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"2-к. квартира, 47 м², 3 кровати",4000,"Иркутская обл., Слюдянский р-н, Байкальск, мкр-н Гагарина, 156",51.520613,104.150794,1,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_47_m_3_krovati_1858224480?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 30 м², 2 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 147",51.52135086,104.1553116,1,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_30_m_2_krovati_7336646558?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 33 м², 2 кровати",5555,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Южный, 1-й квартал, 11",51.504935,104.146039,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_33_m_2_krovati_7932367743?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"3-к. квартира, 55 м², 3 кровати",2300,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, Байкальская ул., 10",51.523835,104.138556,2,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_55_m_3_krovati_2623192785?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"3-к. квартира, 68 м², 5 кроватей",5000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 11",51.522249,104.152543,5,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_68_m_5_krovatey_2299927489?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"2-к. квартира, 50 м², 3 кровати",2400,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 172",51.51955032,104.1513138,1,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_50_m_3_krovati_1620458478?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 34 м², 4 кровати",2000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 194",51.51767731,104.1538239,2,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_34_m_4_krovati_7961700434?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"3-к. квартира, 58 м², 7 кроватей",2687,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 155",51.52089721219968,104.15132110542004,2,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_58_m_7_krovatey_2046838809?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"2-к. квартира, 45 м², 3 кровати",2500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 153",51.521509,104.150512,1,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_45_m_3_krovati_2082310017?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 33 м², 2 кровати",2500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 11",51.522423,104.152462,3,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_33_m_2_krovati_2204743933?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"3-к. квартира, 50 м², 3 кровати",2800,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Южный, 4-й квартал, 11",51.51222720501038,104.14187543348794,1,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_50_m_3_krovati_7933683822?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"Квартира-студия, 30 м², 2 кровати",2200,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 39",51.51749039,104.1451569,1,apartment,https://www.avito.ru/baykalsk/kvartiry/kvartira-studiya_30_m_2_krovati_7836005489?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 35 м², 2 кровати",2450,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 196",51.518354,104.155741,1,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_35_m_2_krovati_2283643505?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 39 м², 2 кровати",2500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 201",51.52022552,104.1557312,3,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_39_m_2_krovati_4667582872?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 50 м², 2 кровати",2800,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 151А",51.52074814,104.1495667,2,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_50_m_2_krovati_7788268186?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 29,8 м², 2 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 4",51.52279663,104.1524811,4,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_298_m_2_krovati_7477681438?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"Квартира-студия, 30 м², 2 кровати",3500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 34",51.516819,104.147108,3,apartment,https://www.avito.ru/baykalsk/kvartiry/kvartira-studiya_30_m_2_krovati_2672901372?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"Квартира-студия, 45 м², 2 кровати",7000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Красный Ключ, 26А",51.51586533,104.1245117,1,apartment,https://www.avito.ru/baykalsk/kvartiry/kvartira-studiya_45_m_2_krovati_7623821575?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 30,8 м², 1 кровать",2000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 8",51.522714,104.155094,2,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_308_m_1_krovat_3158743906?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"3-к. квартира, 65 м², 6 кроватей",4400,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 10",51.5222702,104.1519852,1,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_65_m_6_krovatey_7926816278?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"Квартира-студия, 31 м², 3 кровати",2300,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 149",51.521366746173896,104.15404736022126,3,apartment,https://www.avito.ru/baykalsk/kvartiry/kvartira-studiya_31_m_3_krovati_4087004924?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 33,1 м², 2 кровати",2200,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 201",51.52006276508892,104.1556191228692,1,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_331_m_2_krovati_7881332033?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"3-к. квартира, 60,3 м², 4 кровати",3400,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 12",51.522316,104.15336,1,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_603_m_4_krovati_3674704215?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"1-к. квартира, 30,6 м², 2 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 2",51.52209854,104.1511307,2,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_306_m_2_krovati_7875567954?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"3-к. квартира, 67 м², 4 кровати",5900,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 192",51.5168457,104.1529541,4,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_67_m_4_krovati_4660423354?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"2-к. квартира, 58 м², 2 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Южный, 3-й квартал, 7",51.50981391219069,104.1454762787422,1,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_58_m_2_krovati_7729728424?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"2-к. квартира, 67 м², 4 кровати",2000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 34",51.516819,104.147108,1,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_67_m_4_krovati_2678929414?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ4VWZoZ2lOUHNySzVxQmlOIjt9Fs2DqT8AAAA
"Квартира-студия, 32 м², 2 кровати",3000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 11",51.522423,104.152462,2,apartment,https://www.avito.ru/baykalsk/kvartiry/kvartira-studiya_32_m_2_krovati_2817805256?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQYlFGWHlmdnViWlV4dkJKIjt9eZ4XTT8AAAA
"2-к. квартира, 40 м², 3 кровати",3500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Южный, 4-й квартал, 21",51.512693,104.142239,2,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_40_m_3_krovati_2967945345?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQYlFGWHlmdnViWlV4dkJKIjt9eZ4XTT8AAAA
"3-к. квартира, 58,8 м², 3 кровати",3700,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 1",51.522463826354866,104.15110154340164,2,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_588_m_3_krovati_2967566102?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQYlFGWHlmdnViWlV4dkJKIjt9eZ4XTT8AAAA
"1-к. квартира, 34 м², 2 кровати",3500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина",51.519075376775206,104.15027279328262,2,apartment,https://www.avito.ru/baykalsk/kvartiry/1-k._kvartira_34_m_2_krovati_4002395970?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQYlFGWHlmdnViWlV4dkJKIjt9eZ4XTT8AAAA
"3-к. квартира, 70 м², 6 кроватей",4800,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 193",51.51734543,104.1535492,10,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_70_m_6_krovatey_7835477349?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQYlFGWHlmdnViWlV4dkJKIjt9eZ4XTT8AAAA
"2-к. квартира, 41 м², 1/3 эт.",3500,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 10",51.52212524,104.1519852,4,apartment,https://www.avito.ru/baykalsk/kvartiry/2-k._kvartira_41_m_13_et._7637694521?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQYlFGWHlmdnViWlV4dkJKIjt9eZ4XTT8AAAA
"3-к. квартира, 70 м², 3 кровати",7600,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, мкр-н Гагарина, 197",51.518915,104.15575,6,apartment,https://www.avito.ru/baykalsk/kvartiry/3-k._kvartira_70_m_3_krovati_2126559127?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJQYlFGWHlmdnViWlV4dkJKIjt9eZ4XTT8AAAA
"5-к. дом, 150 м²",16000,"Иркутская обл., Слюдянский р-н, Байкальское муниципальное образование, Байкальск, 7-я Байкальская ул., 10",51.52506256,104.1207504,1,house,https://www.avito.ru/baykalsk/doma_dachi_kottedzhi/5-k._dom_150_m_4882251989?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxUkRhMURGTlRSMTRhN3l3Ijt9xNPyQD8AAAA
